Date,Time,Classification_Code,Crime_Cat,Cat_Num,Latitude,Longitude
6/28/2017,15:28:00,341,MISDEMEANOR,2,40.691055444,-73.983453654
12/4/2016,21:00:00,341,MISDEMEANOR,2,40.653315229,-73.908476044
4/7/2017,2:50:00,106,FELONY,0,40.753580699,-73.863279081
1/7/2017,22:30:00,121,FELONY,0,40.888144517,-73.899031535
7/29/2017,2:00:00,351,MISDEMEANOR,2,40.700931605,-73.911995542
3/28/2017,12:00:00,361,MISDEMEANOR,2,40.905162245,-73.851416294
7/29/2017,14:29:00,361,MISDEMEANOR,2,40.682530554,-73.886763226
4/21/2017,17:00:00,344,MISDEMEANOR,2,40.709377456,-73.948598655
7/14/2017,10:10:00,578,VIOLATION,1,40.635692049,-74.134994245
8/4/2017,17:16:00,341,MISDEMEANOR,2,40.756916248,-73.98596397
8/12/2017,19:45:00,341,MISDEMEANOR,2,40.757379417,-73.834019371
4/21/2017,16:45:00,235,MISDEMEANOR,2,40.595248498,-73.931154231
2/18/2017,3:00:00,121,FELONY,0,40.735783278,-73.810625803
8/26/2017,1:30:00,105,FELONY,0,40.866449531,-73.861156134
1/7/2017,2:00:00,109,FELONY,0,40.808142838,-73.945300203
1/6/2017,13:00:00,235,MISDEMEANOR,2,40.650928834,-73.930293129
1/10/2017,9:00:00,578,VIOLATION,1,40.649849893,-73.934553881
9/28/2017,0:15:00,126,FELONY,0,40.761011347,-73.819820341
9/1/2017,15:00:00,235,MISDEMEANOR,2,40.802762505,-73.933572779
9/7/2017,13:40:00,341,MISDEMEANOR,2,40.736553038,-73.814755278
5/1/2008,0:01:00,578,VIOLATION,1,40.578317855,-73.951230231
3/6/2017,17:27:00,341,MISDEMEANOR,2,40.730221545,-74.005081637
7/1/2016,6:00:00,112,FELONY,0,40.777553114,-73.945942752
8/1/2017,15:00:00,341,MISDEMEANOR,2,40.700992669,-73.943736335
8/26/2017,22:28:00,355,MISDEMEANOR,2,40.690505869,-73.959005521
5/1/2017,6:00:00,351,MISDEMEANOR,2,40.659535068,-73.735004659
8/12/2017,1:40:00,351,MISDEMEANOR,2,40.587541822,-73.954723064
4/29/2017,8:13:00,107,FELONY,0,40.742929499,-73.990795459
6/24/2017,20:55:00,359,MISDEMEANOR,2,40.760601688,-73.968333252
3/30/2017,13:20:00,341,MISDEMEANOR,2,40.68336304,-73.974867134
3/18/2017,9:02:00,361,MISDEMEANOR,2,40.667359783,-73.89809329
3/21/2017,8:00:00,578,VIOLATION,1,40.786572922,-73.970263696
1/8/2017,0:00:00,107,FELONY,0,40.857285546,-73.932339841
1/14/2017,16:45:00,344,MISDEMEANOR,2,40.846021197,-73.908369947
8/13/2017,8:00:00,105,FELONY,0,40.768965176,-73.826683463
9/29/2017,17:30:00,106,FELONY,0,40.833496725,-73.941578941
9/9/2017,18:00:00,341,MISDEMEANOR,2,40.664673007,-73.923314788
2/1/2017,15:48:00,341,MISDEMEANOR,2,40.782076545,-73.980834803
6/9/2017,21:30:00,344,MISDEMEANOR,2,40.829884885,-73.936761711
2/11/2017,9:15:00,359,MISDEMEANOR,2,40.841183585,-73.879893816
1/13/2017,8:15:00,109,FELONY,0,40.759926328,-73.96778129
6/3/2017,9:00:00,578,VIOLATION,1,40.743551318,-73.980759272
5/22/2017,22:20:00,578,VIOLATION,1,40.862346105,-73.870513766
2/11/2017,18:36:00,126,FELONY,0,40.649767642,-73.897161565
7/1/2017,6:00:00,106,FELONY,0,40.68795924,-73.825011783
1/5/2017,15:10:00,113,FELONY,0,40.710656638,-74.009271512
7/12/2017,16:00:00,341,MISDEMEANOR,2,40.796351723,-73.935161089
5/13/2017,3:00:00,107,FELONY,0,40.541221693,-74.148104802
8/30/2017,10:00:00,578,VIOLATION,1,40.784151926,-73.914893524
5/21/2017,16:00:00,351,MISDEMEANOR,2,40.700318289,-73.945468011
4/30/2017,17:00:00,578,VIOLATION,1,40.713991583,-73.855334233
5/12/2017,3:30:00,351,MISDEMEANOR,2,40.655601206,-73.947158822
8/24/2017,13:50:00,121,FELONY,0,40.580623593,-73.837759851
2/12/2017,17:30:00,343,MISDEMEANOR,2,40.778016975,-73.980211324
6/7/2017,14:00:00,235,MISDEMEANOR,2,40.572733907,-73.990566936
5/28/2017,10:00:00,341,MISDEMEANOR,2,40.70224799,-73.959012728
1/26/2017,3:50:00,106,FELONY,0,40.853425906,-73.865788546
7/28/2017,8:30:00,106,FELONY,0,40.846167721,-73.835229127
6/27/2017,3:43:00,347,MISDEMEANOR,2,40.742951999,-73.91684437
7/1/2017,14:50:00,341,MISDEMEANOR,2,40.576325477,-73.967801451
6/13/2017,19:15:00,341,MISDEMEANOR,2,40.75127532,-73.982500299
7/12/2017,15:00:00,351,MISDEMEANOR,2,40.684844626,-73.962589395
1/13/2017,0:01:00,341,MISDEMEANOR,2,40.733006239,-73.982396849
1/28/2017,15:30:00,235,MISDEMEANOR,2,40.804070078,-73.952419371
6/22/2017,12:10:00,351,MISDEMEANOR,2,40.848899055,-73.867445904
1/18/2017,12:00:00,341,MISDEMEANOR,2,40.751600255,-73.992046671
7/21/2017,13:30:00,351,MISDEMEANOR,2,40.703368639,-73.984644394
5/24/2017,16:50:00,341,MISDEMEANOR,2,40.747095184,-73.889125654
4/26/2017,11:08:00,126,FELONY,0,40.757862893,-73.84211448
1/15/2017,22:13:00,118,FELONY,0,40.656952422,-73.887239136
5/5/2017,13:30:00,351,MISDEMEANOR,2,40.840887688,-73.849886523
5/12/2017,23:55:00,117,FELONY,0,40.719261783,-73.938313278
8/11/2017,16:30:00,341,MISDEMEANOR,2,40.711347026,-73.85645095
7/30/2017,17:10:00,344,MISDEMEANOR,2,40.815795526,-73.885864513
5/10/2017,16:20:00,106,FELONY,0,40.653630717,-73.961680683
9/24/2017,22:20:00,344,MISDEMEANOR,2,40.833676285,-73.928963358
4/5/2017,23:35:00,107,FELONY,0,40.717742701,-73.982790481
7/1/2017,5:00:00,341,MISDEMEANOR,2,40.746736501,-73.864303643
11/1/2016,0:01:00,578,VIOLATION,1,40.738838819,-73.926700862
8/7/2017,18:00:00,361,MISDEMEANOR,2,40.86138571,-73.821366856
5/17/2017,17:41:00,341,MISDEMEANOR,2,40.735981979,-73.954084552
2/13/2017,18:05:00,109,FELONY,0,40.75179748,-73.987567559
5/27/2017,14:23:00,344,MISDEMEANOR,2,40.880099852,-73.859666673
4/15/2017,17:00:00,106,FELONY,0,40.670056817,-73.921174536
4/9/2017,23:50:00,341,MISDEMEANOR,2,40.675204502,-73.941652704
6/27/2017,9:50:00,113,FELONY,0,40.814113161,-73.940855365
2/7/2017,14:43:00,235,MISDEMEANOR,2,40.704307612,-74.013230769
7/27/2017,6:00:00,578,VIOLATION,1,40.82506399,-73.877397261
12/28/2016,17:00:00,126,FELONY,0,40.791151867,-73.884371919
5/7/2017,1:40:00,107,FELONY,0,40.592671838,-73.809951461
7/15/2017,15:45:00,341,MISDEMEANOR,2,40.823892169,-73.914004444
6/2/2017,10:10:00,344,MISDEMEANOR,2,40.830996257,-73.911386275
4/11/2017,12:30:00,341,MISDEMEANOR,2,40.710093847,-74.01060963
5/8/2017,8:00:00,113,FELONY,0,40.829376177,-73.875058628
1/12/2017,22:27:00,118,FELONY,0,40.694602482,-73.973121123
2/11/2017,1:15:00,344,MISDEMEANOR,2,40.747470591,-73.882946377
2/12/2017,14:00:00,361,MISDEMEANOR,2,40.669874185,-73.881121529
5/12/2017,19:10:00,106,FELONY,0,40.744793357,-73.993292546
9/12/2017,10:35:00,578,VIOLATION,1,40.650467172,-73.957267875
9/17/2017,13:13:00,106,FELONY,0,40.609260673,-73.96904251
8/5/2017,22:00:00,341,MISDEMEANOR,2,40.654027167,-73.97632698
9/29/2017,22:50:00,117,FELONY,0,40.606469506,-74.140780235
4/27/2017,11:00:00,109,FELONY,0,40.671089281,-73.940095387
1/13/2017,14:30:00,344,MISDEMEANOR,2,40.743816221,-73.924259429
8/17/2017,17:50:00,578,VIOLATION,1,40.681733614,-73.799490553
9/17/2017,6:15:00,351,MISDEMEANOR,2,40.676217578,-73.923366407
3/21/2017,9:30:00,344,MISDEMEANOR,2,40.688006988,-73.928574064
5/30/2017,14:00:00,236,MISDEMEANOR,2,40.596978472,-74.072094833
4/10/2017,12:00:00,361,MISDEMEANOR,2,40.758227277,-73.856281338
6/7/2017,19:00:00,341,MISDEMEANOR,2,40.75699059,-73.796903374
8/22/2017,16:45:00,344,MISDEMEANOR,2,40.799086317,-73.947619211
9/23/2017,13:45:00,341,MISDEMEANOR,2,40.763559272,-73.994933158
7/24/2017,14:00:00,344,MISDEMEANOR,2,40.665182541,-73.930382767
8/31/2017,0:41:00,235,MISDEMEANOR,2,40.71452952,-73.990990564
3/22/2017,12:00:00,105,FELONY,0,40.688663587,-73.939170927
9/12/2017,18:00:00,341,MISDEMEANOR,2,40.679170549,-73.92696113
7/29/2017,3:00:00,106,FELONY,0,40.827285732,-73.904908861
9/30/2017,10:23:00,105,FELONY,0,40.698317848,-73.981760468
7/8/2017,2:45:00,344,MISDEMEANOR,2,40.838071672,-73.918199969
8/21/2017,19:05:00,121,FELONY,0,40.760946203,-73.827469599
6/30/2017,9:29:00,341,MISDEMEANOR,2,40.84617714,-73.918681558
7/13/2017,22:15:00,236,MISDEMEANOR,2,40.753383316,-73.931254289
3/8/2017,19:00:00,341,MISDEMEANOR,2,40.827366921,-73.906859958
5/5/2017,22:30:00,109,FELONY,0,40.74366708,-73.983913345
5/9/2017,15:00:00,113,FELONY,0,40.704115107,-73.798254669
5/20/2017,1:58:00,347,MISDEMEANOR,2,40.755178439,-73.889090543
7/7/2017,16:00:00,361,MISDEMEANOR,2,40.752533054,-73.987401394
1/13/2017,17:43:00,121,FELONY,0,40.846883343,-73.908759117
3/17/2017,14:25:00,235,MISDEMEANOR,2,40.868158954,-73.90051534
3/8/2017,20:00:00,351,MISDEMEANOR,2,40.63702273,-74.150886405
1/3/2017,12:40:00,341,MISDEMEANOR,2,40.781662782,-73.834439086
9/29/2017,17:30:00,105,FELONY,0,40.692979504,-73.780239915
2/1/2017,8:45:00,341,MISDEMEANOR,2,40.881800739,-73.880916186
3/19/2017,18:00:00,578,VIOLATION,1,40.857082062,-73.901352508
4/29/2017,19:27:00,109,FELONY,0,40.885618814,-73.866081591
9/27/2017,14:05:00,578,VIOLATION,1,40.70909089,-73.797976303
8/20/2017,12:50:00,341,MISDEMEANOR,2,40.651698159,-73.868446756
5/8/2017,12:30:00,341,MISDEMEANOR,2,40.750430768,-73.989282176
3/9/2017,0:21:00,105,FELONY,0,40.853085791,-73.889274306
3/6/2017,16:30:00,351,MISDEMEANOR,2,40.811588415,-73.918940567
7/6/2017,9:00:00,361,MISDEMEANOR,2,40.842152555,-73.885374752
4/19/2017,20:00:00,351,MISDEMEANOR,2,40.809596838,-73.949785598
12/23/2016,20:00:00,578,VIOLATION,1,40.830230703,-73.947685031
8/24/2017,0:12:00,578,VIOLATION,1,40.755860921,-73.882581514
4/19/2017,0:01:00,109,FELONY,0,40.734350766,-73.717058785
6/30/2017,3:20:00,347,MISDEMEANOR,2,40.684888145,-73.923104049
4/18/2017,15:00:00,344,MISDEMEANOR,2,40.579137357,-74.168848892
1/23/2017,8:00:00,578,VIOLATION,1,40.646724532,-73.953407241
7/17/2017,2:00:00,106,FELONY,0,40.837264113,-73.858123546
1/3/2017,15:00:00,341,MISDEMEANOR,2,40.693341966,-73.947352491
6/14/2017,21:40:00,341,MISDEMEANOR,2,40.650031773,-73.946579425
2/21/2017,13:00:00,351,MISDEMEANOR,2,40.71264297,-73.811113583
5/18/2017,16:25:00,235,MISDEMEANOR,2,40.803268824,-73.946618994
2/15/2017,13:00:00,344,MISDEMEANOR,2,40.813241616,-73.909076182
7/20/2017,17:00:00,341,MISDEMEANOR,2,40.739317298,-73.859613157
3/29/2017,19:16:00,361,MISDEMEANOR,2,40.738159133,-73.99096211
8/3/2017,19:19:00,113,FELONY,0,40.67039304,-73.985297253
6/6/2017,9:00:00,351,MISDEMEANOR,2,40.838833453,-73.943605311
9/12/2017,8:30:00,341,MISDEMEANOR,2,40.817907658,-73.938088167
3/24/2017,21:30:00,340,MISDEMEANOR,2,40.63068216,-73.973557573
9/15/2017,18:10:00,344,MISDEMEANOR,2,40.606823181,-73.959809599
9/21/2017,21:00:00,351,MISDEMEANOR,2,40.713099812,-73.909310176
1/28/2017,13:30:00,578,VIOLATION,1,40.756225283,-73.994244301
3/2/2017,14:00:00,109,FELONY,0,40.619829225,-73.991323931
8/7/2017,14:30:00,352,MISDEMEANOR,2,40.677605279,-73.82821878
1/1/2012,12:00:00,106,FELONY,0,40.577587416,-73.976336071
12/31/2016,16:00:00,121,FELONY,0,40.699599425,-73.762052439
5/22/2017,16:55:00,361,MISDEMEANOR,2,40.674085974,-73.938946289
1/16/2017,1:30:00,344,MISDEMEANOR,2,40.736375343,-73.974605377
7/27/2017,11:24:00,578,VIOLATION,1,40.668794558,-73.793203068
9/25/2017,0:30:00,105,FELONY,0,40.763847969,-73.869665603
3/27/2017,5:00:00,107,FELONY,0,40.642034102,-74.013524702
9/15/2017,21:53:00,344,MISDEMEANOR,2,40.64109241,-73.927291071
9/23/2017,19:50:00,351,MISDEMEANOR,2,40.604421529,-73.753193923
4/9/2017,9:00:00,109,FELONY,0,40.749046211,-73.903851187
7/29/2017,16:30:00,113,FELONY,0,40.755382106,-73.987447778
8/18/2017,14:05:00,235,MISDEMEANOR,2,40.648648047,-73.967730515
7/15/2017,11:44:00,341,MISDEMEANOR,2,40.728615975,-74.000059175
3/27/2017,13:50:00,341,MISDEMEANOR,2,40.684461543,-73.97775121
5/20/2017,6:00:00,344,MISDEMEANOR,2,40.827888685,-73.875191502
5/15/2017,19:00:00,110,FELONY,0,40.694283807,-73.901853017
7/10/2017,16:15:00,341,MISDEMEANOR,2,40.75619167,-73.986256492
4/17/2017,8:25:00,126,FELONY,0,40.751942137,-73.883288619
3/22/2017,12:03:00,341,MISDEMEANOR,2,40.682146588,-73.873859827
9/13/2017,14:15:00,341,MISDEMEANOR,2,40.738985576,-73.995663956
3/18/2017,12:00:00,340,MISDEMEANOR,2,40.52182956,-74.209733388
7/28/2017,16:45:00,355,MISDEMEANOR,2,40.576281819,-73.981383414
7/6/2017,8:45:00,106,FELONY,0,40.690106415,-73.988970943
5/24/2017,20:05:00,341,MISDEMEANOR,2,40.611585386,-73.959763513
4/4/2017,16:30:00,344,MISDEMEANOR,2,40.720450333,-73.97491448
1/21/2017,12:00:00,361,MISDEMEANOR,2,40.658097361,-73.998603019
3/29/2017,0:01:00,235,MISDEMEANOR,2,40.683263065,-73.983635864
3/30/2017,20:00:00,112,FELONY,0,40.621561041,-73.989547814
8/9/2017,21:40:00,352,MISDEMEANOR,2,40.844351811,-73.914744223
9/9/2017,8:30:00,341,MISDEMEANOR,2,40.68635405,-73.923398026
2/27/2017,9:01:00,361,MISDEMEANOR,2,40.819221143,-73.907539748
4/2/2017,19:00:00,118,FELONY,0,40.810954674,-73.919353161
8/28/2017,20:00:00,341,MISDEMEANOR,2,40.839105179,-73.924414769
8/3/2017,11:00:00,341,MISDEMEANOR,2,40.779096729,-73.919561448
2/24/2017,16:32:00,361,MISDEMEANOR,2,40.718594784,-74.004261856
2/3/2017,10:12:00,341,MISDEMEANOR,2,40.68953745,-73.982527317
5/30/2017,22:15:00,235,MISDEMEANOR,2,40.813904378,-73.845745895
6/20/2017,16:20:00,344,MISDEMEANOR,2,40.822651084,-73.853609415
7/25/2017,18:00:00,341,MISDEMEANOR,2,40.580532964,-73.966759023
6/13/2017,14:00:00,341,MISDEMEANOR,2,40.868467378,-73.821582846
8/15/2017,19:30:00,578,VIOLATION,1,40.67610202,-73.88930857
6/15/2017,22:00:00,578,VIOLATION,1,40.694013532,-73.978739709
4/8/2017,22:40:00,113,FELONY,0,40.696184932,-73.980358222
3/9/2017,10:02:00,341,MISDEMEANOR,2,40.700084027,-73.9286585
1/12/2017,23:30:00,117,FELONY,0,40.683263065,-73.983635864
9/25/2017,6:30:00,348,MISDEMEANOR,2,40.691804193,-73.843752975
3/12/2017,18:00:00,578,VIOLATION,1,40.600474854,-73.94153075
9/24/2017,22:50:00,235,MISDEMEANOR,2,40.696243235,-73.941756906
8/26/2017,13:20:00,107,FELONY,0,40.863888681,-73.837965423
2/20/2017,7:00:00,340,MISDEMEANOR,2,40.72046384,-74.006852204
5/2/2017,12:58:00,341,MISDEMEANOR,2,40.777194771,-73.955179044
8/14/2017,0:45:00,106,FELONY,0,40.827313476,-73.878874593
7/4/2017,14:26:00,341,MISDEMEANOR,2,40.719135115,-74.010347722
4/4/2017,20:31:00,341,MISDEMEANOR,2,40.836338926,-73.920941394
8/23/2017,9:08:00,344,MISDEMEANOR,2,40.821494645,-73.912168506
3/11/2017,16:45:00,341,MISDEMEANOR,2,40.838187822,-73.923468958
5/23/2017,0:01:00,341,MISDEMEANOR,2,40.820696251,-73.909040704
5/17/2017,17:30:00,355,MISDEMEANOR,2,40.86894764,-73.89539083
2/13/2017,11:25:00,578,VIOLATION,1,40.849889158,-73.916482969
9/12/2017,7:00:00,109,FELONY,0,40.731231325,-74.009635189
6/29/2017,18:28:00,344,MISDEMEANOR,2,40.859383902,-73.897104968
1/5/2017,23:50:00,344,MISDEMEANOR,2,40.747554565,-73.993137079
9/21/2017,3:30:00,344,MISDEMEANOR,2,40.81005831,-73.925144953
8/14/2017,0:30:00,341,MISDEMEANOR,2,40.660969895,-73.931367545
3/3/2017,20:42:00,121,FELONY,0,40.755344758,-73.843246598
9/18/2017,10:10:00,361,MISDEMEANOR,2,40.638329468,-73.975024616
6/14/2017,17:05:00,117,FELONY,0,40.854329777,-73.928254484
7/15/2017,0:30:00,344,MISDEMEANOR,2,40.837001024,-73.903706009
3/1/2017,22:15:00,351,MISDEMEANOR,2,40.669193922,-73.905249599
5/19/2017,21:00:00,361,MISDEMEANOR,2,40.679947248,-73.9412087
8/15/2017,22:21:00,578,VIOLATION,1,40.848011064,-73.892423737
6/30/2017,21:50:00,578,VIOLATION,1,40.841326234,-73.851537186
8/26/2017,9:24:00,106,FELONY,0,40.652778939,-73.930493015
6/5/2017,18:30:00,110,FELONY,0,40.857744098,-73.915927239
8/16/2017,2:30:00,353,MISDEMEANOR,2,40.627492663,-74.00892492
2/25/2017,8:05:00,351,MISDEMEANOR,2,40.805641618,-73.879325817
9/11/2017,17:30:00,578,VIOLATION,1,40.720891684,-73.988817939
3/11/2017,22:55:00,344,MISDEMEANOR,2,40.577207916,-73.990289118
6/23/2017,22:00:00,344,MISDEMEANOR,2,40.600545892,-73.940893297
7/28/2017,12:45:00,109,FELONY,0,40.760682541,-73.990998762
8/15/2017,6:20:00,578,VIOLATION,1,40.779660972,-73.95191325
1/5/2017,14:40:00,578,VIOLATION,1,40.706947468,-73.90764137
4/17/2017,0:50:00,235,MISDEMEANOR,2,40.834825825,-73.915977882
3/27/2017,11:40:00,344,MISDEMEANOR,2,40.675524756,-73.958610954
6/16/2017,8:30:00,578,VIOLATION,1,40.828493932,-73.90554671
7/14/2017,12:30:00,109,FELONY,0,40.749021316,-73.891287913
10/18/2015,12:00:00,109,FELONY,0,40.766189127,-73.957186411
7/20/2017,12:00:00,343,MISDEMEANOR,2,40.808732662,-73.944689232
4/18/2017,15:00:00,341,MISDEMEANOR,2,40.641199094,-73.897920648
3/28/2017,3:26:00,121,FELONY,0,40.714060101,-73.990200647
5/20/2017,20:00:00,341,MISDEMEANOR,2,40.740880579,-73.980197092
9/11/2017,7:30:00,359,MISDEMEANOR,2,40.828551394,-73.84870747
1/18/2017,23:30:00,106,FELONY,0,40.636251587,-74.003190103
4/14/2017,22:00:00,344,MISDEMEANOR,2,40.847483502,-73.88335593
8/17/2017,4:00:00,344,MISDEMEANOR,2,40.837523663,-73.85495359
1/19/2017,2:45:00,121,FELONY,0,40.688542277,-73.943494432
8/5/2017,3:45:00,111,FELONY,0,40.763044865,-73.983017028
3/29/2017,21:52:00,359,MISDEMEANOR,2,40.695712991,-73.946366119
3/15/2017,20:10:00,351,MISDEMEANOR,2,40.829884885,-73.936761711
9/26/2017,18:40:00,235,MISDEMEANOR,2,40.802539534,-73.954938035
12/17/2016,22:00:00,121,FELONY,0,40.766634007,-73.89091621
2/11/2017,1:00:00,109,FELONY,0,40.641432408,-74.017819698
1/29/2017,16:30:00,341,MISDEMEANOR,2,40.665636874,-73.884434498
3/30/2017,14:00:00,341,MISDEMEANOR,2,40.806617895,-73.936765755
4/29/2017,9:15:00,578,VIOLATION,1,40.761233678,-73.985537109
8/6/2017,15:00:00,109,FELONY,0,40.812161567,-73.926385298
7/29/2017,21:45:00,578,VIOLATION,1,40.677605279,-73.82821878
8/29/2017,11:40:00,106,FELONY,0,40.677756138,-73.951290912
7/19/2017,2:20:00,109,FELONY,0,40.717820167,-73.832775923
8/15/2017,19:15:00,106,FELONY,0,40.830956277,-73.920553912
9/17/2017,2:45:00,105,FELONY,0,40.737738772,-73.866288599
2/23/2017,20:45:00,578,VIOLATION,1,40.624561294,-73.928490659
5/17/2017,22:00:00,341,MISDEMEANOR,2,40.718671859,-73.956834542
9/27/2017,20:15:00,110,FELONY,0,40.698582183,-73.793911292
6/27/2017,6:00:00,361,MISDEMEANOR,2,40.846995125,-73.936239426
5/6/2017,6:00:00,361,MISDEMEANOR,2,40.747729682,-73.986839293
6/20/2017,11:23:00,106,FELONY,0,40.868407122,-73.892607677
8/7/2017,18:15:00,344,MISDEMEANOR,2,40.707724105,-73.802788416
3/8/2017,17:35:00,232,MISDEMEANOR,2,40.587574136,-73.811254908
6/16/2017,22:00:00,344,MISDEMEANOR,2,40.660638069,-73.927374293
8/23/2017,10:00:00,351,MISDEMEANOR,2,40.673709584,-74.004432027
7/12/2017,1:40:00,344,MISDEMEANOR,2,40.846608044,-73.883458668
12/31/2016,12:00:00,341,MISDEMEANOR,2,40.73563375,-73.98860618
4/1/2017,8:00:00,341,MISDEMEANOR,2,40.648067668,-73.881884715
3/3/2017,10:50:00,344,MISDEMEANOR,2,40.665415776,-73.900424822
7/11/2017,20:20:00,578,VIOLATION,1,40.723634141,-74.004788907
1/6/2017,6:00:00,112,FELONY,0,40.681137029,-73.999806752
4/29/2017,13:30:00,109,FELONY,0,40.669624113,-73.911204138
3/30/2017,9:20:00,341,MISDEMEANOR,2,40.749892891,-73.89287813
3/19/2017,6:00:00,361,MISDEMEANOR,2,40.696549266,-73.939084394
7/25/2017,0:01:00,341,MISDEMEANOR,2,40.702978271,-73.903964514
4/16/2017,0:45:00,113,FELONY,0,40.641055984,-73.91065482
1/27/2017,14:45:00,351,MISDEMEANOR,2,40.84360167,-73.903248288
2/28/2017,1:00:00,126,FELONY,0,40.674718182,-73.845956057
5/3/2017,19:00:00,344,MISDEMEANOR,2,40.828097057,-73.945522284
4/1/2017,13:30:00,106,FELONY,0,40.592478755,-73.799697347
3/8/2017,19:47:00,578,VIOLATION,1,40.599062415,-73.998071304
3/29/2017,8:00:00,578,VIOLATION,1,40.593816412,-74.080441486
2/25/2017,17:00:00,121,FELONY,0,40.591465823,-73.952099174
9/6/2017,0:45:00,353,MISDEMEANOR,2,40.609835559,-73.963834355
7/7/2017,4:30:00,110,FELONY,0,40.717561425,-73.946593843
7/30/2017,1:45:00,344,MISDEMEANOR,2,40.754613364,-73.985617953
5/11/2017,18:00:00,344,MISDEMEANOR,2,40.606487152,-73.964617673
9/12/2017,3:00:00,341,MISDEMEANOR,2,40.732326694,-73.811732522
9/30/2017,17:30:00,365,MISDEMEANOR,2,40.668115648,-73.733972054
5/9/2017,17:55:00,118,FELONY,0,40.696196778,-73.942160846
7/20/2017,11:30:00,361,MISDEMEANOR,2,40.787874599,-73.928181646
6/5/2017,21:00:00,359,MISDEMEANOR,2,40.807240696,-73.936306406
7/26/2017,3:55:00,351,MISDEMEANOR,2,40.830722328,-73.827126059
7/20/2017,6:55:00,341,MISDEMEANOR,2,40.577828575,-73.995825606
8/28/2017,18:40:00,341,MISDEMEANOR,2,40.608861932,-73.958040021
3/7/2017,2:47:00,578,VIOLATION,1,40.743334989,-73.984079429
7/26/2017,13:40:00,341,MISDEMEANOR,2,40.671711322,-73.994132629
5/8/2017,20:55:00,235,MISDEMEANOR,2,40.63977043,-74.035590225
4/12/2017,12:00:00,359,MISDEMEANOR,2,40.59745944,-73.938418599
6/3/2017,19:26:00,109,FELONY,0,40.757396174,-73.96962339
1/1/2017,0:01:00,351,MISDEMEANOR,2,40.640472414,-74.08795283
1/31/2017,17:00:00,236,MISDEMEANOR,2,40.756567585,-73.875931534
6/13/2017,22:25:00,578,VIOLATION,1,40.651741345,-73.930382377
6/22/2017,23:30:00,105,FELONY,0,40.641893023,-73.914098468
8/27/2017,13:35:00,341,MISDEMEANOR,2,40.758099151,-73.828808917
7/13/2017,1:50:00,107,FELONY,0,40.636525003,-74.116231372
8/18/2017,18:15:00,341,MISDEMEANOR,2,40.823316011,-73.918095261
1/28/2017,20:00:00,351,MISDEMEANOR,2,40.749591219,-73.859865801
6/11/2017,23:00:00,106,FELONY,0,40.854410101,-73.882331632
9/4/2017,18:00:00,109,FELONY,0,40.697154046,-73.94086896
1/6/2017,19:00:00,351,MISDEMEANOR,2,40.693313193,-73.835426566
3/1/2017,8:10:00,351,MISDEMEANOR,2,40.784596518,-73.946828959
1/3/2017,14:55:00,341,MISDEMEANOR,2,40.716581547,-73.960151051
9/25/2017,16:00:00,344,MISDEMEANOR,2,40.879630509,-73.864256622
8/6/2017,19:25:00,361,MISDEMEANOR,2,40.827819901,-73.925930756
1/6/2017,20:30:00,578,VIOLATION,1,40.591974719,-73.794056674
8/15/2017,6:20:00,105,FELONY,0,40.799140059,-73.966664318
9/8/2017,22:00:00,578,VIOLATION,1,40.746329317,-73.777252546
11/10/2016,11:00:00,112,FELONY,0,40.678334455,-73.773726541
8/27/2017,21:59:00,351,MISDEMEANOR,2,40.708077606,-73.812295154
3/29/2017,12:00:00,107,FELONY,0,40.878069618,-73.874706767
9/27/2017,7:25:00,348,MISDEMEANOR,2,40.673157801,-73.896191803
6/9/2017,16:00:00,351,MISDEMEANOR,2,40.649223409,-73.920424351
8/10/2017,23:50:00,358,MISDEMEANOR,2,40.578993879,-74.107952228
9/20/2017,23:00:00,361,MISDEMEANOR,2,40.847049551,-73.935397213
6/21/2017,1:15:00,126,FELONY,0,40.682733884,-73.948370411
7/8/2017,15:10:00,341,MISDEMEANOR,2,40.708858707,-73.859637628
5/5/2017,11:30:00,105,FELONY,0,40.732762954,-73.739768593
6/28/2017,8:00:00,341,MISDEMEANOR,2,40.86175979,-73.86661769
1/13/2017,18:35:00,126,FELONY,0,40.595492369,-73.93515808
8/24/2017,22:30:00,578,VIOLATION,1,40.734321751,-73.988534238
8/24/2017,7:00:00,341,MISDEMEANOR,2,40.752310072,-73.834165545
1/11/2017,21:00:00,351,MISDEMEANOR,2,40.682661223,-73.843662626
1/19/2017,0:45:00,344,MISDEMEANOR,2,40.644768704,-73.999929373
7/2/2017,0:05:00,347,MISDEMEANOR,2,40.860535178,-73.919379804
4/19/2017,8:03:00,109,FELONY,0,40.713677276,-73.926162202
5/9/2017,16:05:00,341,MISDEMEANOR,2,40.76815382,-73.955751921
8/26/2016,14:00:00,578,VIOLATION,1,40.838361752,-73.938976236
5/31/2017,9:30:00,351,MISDEMEANOR,2,40.655321191,-73.941396187
7/12/2017,0:50:00,578,VIOLATION,1,40.696315942,-73.851549952
7/20/2017,4:00:00,344,MISDEMEANOR,2,40.677634448,-73.933073703
4/22/2017,21:30:00,107,FELONY,0,40.905487755,-73.848452745
5/3/2017,23:00:00,126,FELONY,0,40.853952777,-73.931157576
5/4/2016,2:35:00,361,MISDEMEANOR,2,40.815684487,-73.943538222
